time-0              cntrlvar-21         cntrlvar-22         cntrlvar-23         cntrlvar-150        cntrlvar-176        cntrlvar-276        rktpow-0            cntrlvar-833        pmpvel-113          pmpvel-209          httemp-336000117    httemp-336000217    httemp-336000317    httemp-336000417    httemp-336000517    httemp-336000617    httemp-336000717    httemp-336000817    httemp-336000917    httemp-336001017    httemp-336001117    httemp-336001217    p-150010000         p-180010000         p-280010000         tempf-330010000     tempf-340010000     tempg-330010000     tempf-100010000     tempf-270060000     tempf-114010000     tempf-210010000     mflowj-100010000    mflowj-200010000    mflowj-181000000    mflowj-281000000    mflowj-183000000    mflowj-283000000    mflowj-473000000    mflowj-475000000    mflowj-506000000    mflowj-507000000    mflowj-508000000    mflowj-509000000    mflowj-155000000    mflowj-157000000    mflowj-187000000    mflowj-287000000    mflowj-196000000    mflowj-198000000    mflowj-296000000    mflowj-298000000    acvliq-190          acvliq-290          cntrlvar-500        cntrlvar-502        cntrlvar-504         
25215.06            4.076473            2.758892            5.537342            5.602773e-05        3.788575            3.707383            26840440.0          0.0                 0.0                 0.0                 477.5482            478.4389            480.8311            482.106             483.4671            484.7604            486.0145            487.2931            487.8119            488.8896            487.4726            487.7131            2395448.0           1652808.0           1562368.0           474.1528            486.4158            495.9333            486.5096            473.3909            474.192             476.8502            375.8587            116.1195            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.170388            0.3865202           0.0                 0.0                 0.0                 0.0                 0.0                 5.634226            0.0                 0.0                 0.0                 0.0                 39.16516            12.98006            0.0                 0.0                 1.556908             
25220.06            4.07648             2.758874            5.537344            5.454147e-05        3.794002            3.694833            26838940.0          0.0                 0.0                 0.0                 477.5447            478.4332            480.8294            482.1041            483.4655            484.7589            486.0132            487.2922            487.809             488.8871            487.4618            487.7003            2395369.0           1657958.0           1559259.0           474.1468            486.3923            495.9323            486.4795            473.2956            474.2834            476.7971            376.1791            115.6343            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.170301            0.3868051           0.0                 0.0                 0.0                 0.0                 0.0                 5.625355            0.0                 0.0                 0.0                 0.0                 39.16413            12.97971            0.0                 0.0                 1.557106             
25225.06            4.076487            2.758578            5.537345            5.297284e-05        3.793317            3.687154            26837440.0          0.0                 0.0                 0.0                 477.5469            478.4334            480.8333            482.1081            483.4698            484.7633            486.0176            487.2969            487.8115            488.8895            487.4561            487.6924            2395522.0           1663044.0           1555772.0           474.1473            486.3727            495.9236            486.451             473.1885            474.3809            476.7378            377.4072            115.2199            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.170126            0.3870549           0.0                 0.0                 0.0                 0.0                 0.0                 5.61359             0.0                 0.0                 0.0                 0.0                 39.16393            12.97964            0.0                 0.3783693           1.557181             
25230.06            4.076493            2.758916            5.537347            5.094978e-05        3.793395            3.688332            26835940.0          0.0                 0.0                 0.0                 477.5544            478.4386            480.8417            482.1165            483.4785            484.7721            486.0264            487.3059            487.8185            488.8961            487.4553            487.6892            2395396.0           1667968.0           1551320.0           474.1545            486.3578            495.932             486.4265            473.0515            474.4833            476.6733            368.4821            114.9264            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.170136            0.3875073           0.0                 0.0                 0.0                 0.0                 0.0                 5.598702            0.0                 0.0                 0.0                 0.0                 39.16216            12.97902            0.0                 0.4555457           1.557644             
25235.06            4.076499            2.759177            5.537349            4.94534e-05         3.793677            3.683649            26834440.0          0.0                 0.0                 0.0                 477.5698            478.4519            480.8588            482.1335            483.4957            484.7894            486.0438            487.3234            487.8334            488.9107            487.4611            487.6925            2395179.0           1672749.0           1547324.0           474.1677            486.3477            495.938             486.4059            472.9283            474.5897            476.604             369.4096            114.7441            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.170124            0.3879547           0.0                 0.0                 0.0                 0.0                 0.0                 5.585804            0.0                 0.0                 0.0                 0.0                 39.16169            12.97886            0.0                 0.0                 1.558079             
25240.06            4.076505            2.758783            5.537351            4.816463e-05        3.793768            3.674539            26832940.0          0.0                 0.0                 0.0                 477.5899            478.4698            480.88              482.1546            483.5171            484.8108            486.0651            487.3448            487.8526            488.9293            487.4719            487.7007            2395438.0           1677398.0           1543733.0           474.1865            486.3426            495.9259            486.3882            472.8174            474.699             476.5303            375.7269            114.5911            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169899            0.3882498           0.0                 0.0                 0.0                 0.0                 0.0                 5.573904            0.0                 0.0                 0.0                 0.0                 39.16167            12.97886            0.0                 0.1317038           1.558149             
25245.06            4.076511            2.759256            5.537353            4.657569e-05        3.7938              3.674042            26831450.0          0.0                 0.0                 0.0                 477.615             478.4928            480.9057            482.1803            483.5429            484.8366            486.0909            487.3706            487.8762            488.9523            487.4876            487.7142            2395144.0           1681885.0           1541080.0           474.2111            486.3429            495.9374            486.3759            472.7353            474.8111            476.4532            364.1624            114.5653            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169939            0.3888074           0.0                 0.0                 0.0                 0.0                 0.0                 5.565439            0.0                 0.0                 0.0                 0.0                 39.16129            12.97872            0.0                 0.0                 1.558746             
25250.06            4.076517            2.759213            5.537355            4.537025e-05        3.79387             3.652997            26829950.0          0.0                 0.0                 0.0                 477.6454            478.521             480.9364            482.2107            483.5733            484.867             486.1212            487.4008            487.9044            488.9799            487.5083            487.7327            2395230.0           1686244.0           1537797.0           474.2414            486.3483            495.934             486.3672            472.6335            474.925             476.3726            369.7071            114.5968            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169809            0.3892246           0.0                 0.0                 0.0                 0.0                 0.0                 5.553197            0.0                 0.0                 0.0                 0.0                 39.16116            12.97867            0.0                 0.0                 1.559034             
25255.06            4.076523            2.759713            5.537357            4.369922e-05        3.793631            3.65941             26828450.0          0.0                 0.0                 0.0                 477.6802            478.5533            480.9706            482.2444            483.607             484.9005            486.1544            487.4341            487.9359            489.0107            487.5332            487.7556            2395024.0           1690512.0           1533720.0           474.2778            486.3589            495.9453            486.3639            472.5069            475.0406            476.2891            360.7646            114.7431            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169846            0.3897881           0.0                 0.0                 0.0                 0.0                 0.0                 5.538861            0.0                 0.0                 0.0                 0.0                 39.16114            12.97866            0.0                 0.0                 1.559634             
25260.06            4.076529            2.759512            5.537359            4.231946e-05        3.793318            3.655232            26826960.0          0.0                 0.0                 0.0                 477.7204            478.5908            481.0093            482.2824            483.6447            484.9379            486.1916            487.471             487.9711            489.0453            487.5621            487.783             2395284.0           1694693.0           1530159.0           474.32              486.3744            495.937             486.3652            472.3962            475.1573            476.2028            359.6026            114.9701            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169655            0.3897793           0.0                 0.0                 0.0                 0.0                 0.0                 5.526567            0.0                 0.0                 0.0                 0.0                 39.16114            12.97866            0.0                 0.0                 1.559435             
25265.06            4.076535            2.760263            5.537361            4.082196e-05        3.793273            3.637742            26825460.0          0.0                 0.0                 0.0                 477.7642            478.6317            481.0503            482.3224            483.684             484.9767            486.2299            487.5091            488.0077            489.0813            487.594             487.8137            2394957.0           1698799.0           1527019.0           474.3678            486.3947            495.9543            486.3714            472.2983            475.2754            476.1141            361.5829            115.2357            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.16976             0.3898718           0.0                 0.0                 0.0                 0.0                 0.0                 5.515519            0.0                 0.0                 0.0                 0.0                 39.16114            12.97866            0.0                 0.0                 1.559632             
25270.06            4.076541            2.760374            5.537362            3.902336e-05        3.79734             3.654698            26823970.0          0.0                 0.0                 0.0                 477.8126            478.6771            481.0952            482.366             483.7266            485.0184            486.271             487.5497            488.047             489.1199            487.6289            487.8479            2395092.0           1698268.0           1524825.0           474.4205            486.4192            495.9556            486.3824            472.2299            475.3941            476.023             355.187             115.5882            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169681            0.3899012           0.0                 0.0                 0.0                 0.0                 11.91126            5.50768             0.0                 0.0                 0.0                 0.0                 39.16114            12.97866            0.0                 0.0                 1.559583             
25275.06            4.076547            2.760173            5.537364            3.741905e-05        3.869979            3.624879            26822470.0          0.0                 0.0                 0.0                 477.8658            478.7271            481.1446            482.4136            483.7729            485.0636            486.3152            487.5932            488.089             489.1611            487.6667            487.8854            2395266.0           1676945.0           1521677.0           474.4774            486.4477            495.9475            486.3976            472.1315            475.5134            475.9298            353.114             116.0042            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169491            0.3898948           0.0                 0.0                 0.0                 0.0                 17.90421            5.49536             0.0                 0.0                 0.0                 0.0                 39.16114            12.97866            0.0                 0.0                 1.559386             
25280.06            4.076553            2.760459            5.537365            3.650251e-05        3.953739            3.630136            26820980.0          0.0                 0.0                 0.0                 477.9239            478.7823            481.1992            482.4664            483.8241            485.1134            486.3637            487.6407            488.1347            489.2058            487.7076            487.9254            2394868.0           1663802.0           1518076.0           474.5381            486.4795            495.9506            486.417             472.0188            475.6331            475.8347            363.2423            116.4859            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169423            0.3899334           0.0                 0.0                 0.0                 0.0                 17.81274            5.48233             0.0                 0.0                 0.0                 0.0                 39.16114            12.97866            0.0                 0.0                 1.559356             
25285.06            4.07656             2.760349            5.537366            3.61918e-05         3.856956            3.627596            26819480.0          0.0                 0.0                 0.0                 477.9869            478.8429            481.2599            482.5254            483.8815            485.1692            486.418             487.6938            488.1854            489.2553            487.7523            487.9684            2394640.0           1653620.0           1514987.0           474.6012            486.5143            495.9438            486.4409            471.9219            475.7528            475.7377            350.663             117.0919            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169248            0.3899323           0.0                 0.0                 0.0                 0.0                 17.71396            5.471163            0.0                 0.0                 0.0                 0.0                 39.16053            12.97849            0.0                 0.0                 1.559181             
25290.06            4.076566            2.759944            5.537368            3.679965e-05        3.606724            3.598797            26817990.0          0.0                 0.0                 0.0                 478.0528            478.9072            481.325             482.5891            483.9438            485.2299            486.4771            487.7514            488.2405            489.309             487.8008            488.015             2394731.0           1644584.0           1512336.0           474.6656            486.5522            495.9278            486.4677            471.8387            475.8722            475.639             350.0038            117.6453            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.168968            0.3898973           0.0                 0.0                 0.0                 0.0                 17.62471            5.461465            0.0                 0.0                 0.0                 0.0                 39.15688            12.97737            0.0                 1.883566            1.558865             
25295.06            4.076571            2.760576            5.537369            3.69625e-05         3.901385            3.627876            26816500.0          0.0                 0.0                 0.0                 478.1198            478.9733            481.3921            482.6553            484.0089            485.2936            486.5394            487.8122            488.2989            489.3657            487.853             488.0649            2394236.0           1637172.0           1510520.0           474.7304            486.5936            495.9393            486.4982            471.7816            475.9915            475.539             349.6931            118.4356            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.169               0.3899683           0.0                 0.0                 0.0                 0.0                 17.55457            5.454338            0.0                 0.0                 0.0                 0.0                 39.1508             12.9754             0.0                 0.0                 1.558968             
25300.03            4.076577            2.760434            5.537369            3.687486e-05        3.743182            3.601654            26815010.0          0.0                 0.0                 0.0                 478.1849            479.0384            481.4577            482.7206            484.0735            485.3573            486.6018            487.8734            488.3582            489.4233            487.9076            488.1171            2394225.0           1630277.0           1507615.0           474.794             486.6383            495.9306            486.5322            471.6901            476.1092            475.4382            344.7668            119.0039            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.168802            0.3899613           0.0                 0.0                 0.0                 0.0                 17.48727            5.442864            0.0                 0.0                 0.0                 0.0                 39.14466            12.97339            0.0                 2.81569             1.558764             
25305.05            4.076583            2.760051            5.53737             3.73269e-05         3.677213            3.601564            26813510.0          0.0                 0.0                 0.0                 478.2539            479.1081            481.5301            482.7933            484.1462            485.4295            486.6731            487.9435            488.4258            489.4893            487.9685            488.1757            2394287.0           1622904.0           1504532.0           474.8567            486.687             495.914             486.5696            471.5929            476.2265            475.3351            346.4142            119.8839            0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 1.168516            0.3899256           0.0                 0.0                 0.0                 0.0                 17.41551            5.431426            0.0                 0.0                 0.0                 0.0                 39.13911            12.97158            0.0                 1.485383            1.558442             
